MasVnrType_Stone,ExterQual_Gd,Age,WoodDeckSF,EnclosedPorch,BsmtQual_Gd,BldgType_Twnhs,BsmtFinSF2,Exterior1st_CemntBd,GarageFinish_Unf,Exterior1st_VinylSd,GarageType_Attchd,HalfBath,FireplaceQu_no_fireplace,GrLivArea,MSSubClass,Neighborhood_NridgHt,FullBath,BsmtFinSF1,Neighborhood_NoRidge,Foundation_CBlock,GarageArea,BsmtUnfSF,BsmtExposure_Gd,GarageFinish_RFn,Exterior1st_BrkFace,HeatingQC_TA,Condition1_Norm,Functional_Typ,Neighborhood_Crawfor,MSZoning_RM,1stFlrSF,BldgType_Duplex,MasVnrArea,BldgType_TwnhsE,Neighborhood_StoneBr,KitchenQual_Fa,ScreenPorch,MSZoning_FV,AgeRemod,GarageType_BuiltIn,LotArea,OpenPorchSF,BsmtFinType1_GLQ,OverallQual,LotFrontage,OverallCond,BsmtQual_Fa,SalePrice
1,1,3,169,0,0,0,0,0,0,1,1,0,0,1717,20,1,2,0,0,0,908,1709,0,1,0,0,1,1,0,0,1717,0,250.0,0,0,0,0,0,3,0,11146,39,0,8,87.0,5,0,255500
0,0,60,0,0,0,0,0,0,0,1,0,0,1,1126,20,0,2,0,0,1,520,0,0,0,0,0,0,1,0,0,1126,0,0.0,0,0,0,0,0,6,0,8777,96,0,4,67.0,5,0,108000
0,1,5,320,0,1,0,0,0,0,1,0,1,0,2046,60,1,2,866,0,0,871,132,0,1,0,0,1,1,0,0,1006,0,292.0,0,0,0,0,0,4,1,10625,62,1,7,85.0,5,0,284000
0,0,84,0,116,0,0,0,0,1,0,0,0,0,1048,45,0,1,0,0,0,280,993,0,0,0,1,1,1,0,1,1048,0,0.0,0,0,0,0,0,56,0,6380,0,0,5,58.0,6,0,113000
0,0,49,268,0,0,0,0,0,0,0,1,0,0,1092,20,0,1,895,0,1,299,197,0,0,0,1,1,1,0,0,1092,0,0.0,0,0,0,122,0,49,0,14850,0,0,5,69.0,5,0,141000
0,0,86,0,120,0,0,0,0,1,0,0,1,1,1336,50,0,1,637,0,1,570,0,0,0,0,0,1,1,0,0,897,0,0.0,0,0,0,0,0,56,0,11040,47,0,4,60.0,6,0,108000
0,0,12,264,0,1,0,0,0,1,0,1,1,0,1446,60,0,2,604,0,0,406,125,1,0,0,0,1,1,0,0,729,0,0.0,0,0,0,0,0,11,0,21872,22,1,7,57.0,5,0,175000
0,1,3,143,0,1,0,0,0,0,1,1,0,0,1557,120,0,2,0,0,0,420,1374,1,0,0,0,1,1,0,0,1557,0,18.0,1,0,0,0,0,2,0,3196,20,0,7,69.0,5,0,234000
0,0,53,0,0,1,0,0,0,1,0,0,1,0,1392,20,0,1,1302,0,1,528,90,0,0,0,1,1,0,0,0,1392,0,180.0,0,0,0,95,0,14,0,11341,0,0,5,69.0,6,0,121500
0,0,32,240,0,1,0,123,0,0,0,1,0,0,1389,20,0,1,1071,0,1,418,195,0,1,0,0,1,1,0,0,1389,0,0.0,0,0,0,0,0,31,0,10010,38,0,5,77.0,5,0,170000
0,0,68,144,0,0,0,0,0,1,0,1,0,0,996,30,0,1,290,0,1,0,706,0,0,0,0,1,1,0,0,996,0,0.0,0,0,0,0,0,39,0,13907,0,0,5,63.0,6,0,108000
0,0,90,72,0,1,0,0,0,0,0,0,0,0,1674,50,0,2,0,0,0,396,1163,0,0,0,0,1,1,0,0,1163,0,0.0,0,0,0,144,0,58,0,21780,36,0,6,66.0,7,0,185000
0,1,14,0,0,1,0,0,0,0,0,1,1,0,2295,60,0,2,728,1,0,590,367,0,1,0,0,1,1,0,0,1166,0,0.0,0,0,0,0,0,6,0,13346,40,1,7,69.0,5,0,268000
0,0,95,0,136,1,0,0,0,1,0,0,1,1,1647,70,0,1,0,0,0,216,806,0,0,0,1,1,1,0,0,841,0,0.0,0,0,1,0,0,60,0,6858,66,0,6,66.0,4,0,128000
0,1,3,144,0,1,0,0,0,0,1,0,1,0,2504,60,0,2,0,0,0,656,1122,0,0,0,0,1,1,0,0,1134,0,245.0,0,1,0,0,0,1,1,11198,39,0,9,77.0,5,0,325000
0,1,6,0,0,1,0,0,0,0,1,1,0,1,1535,20,1,2,2,0,0,532,1515,0,1,0,0,1,1,0,0,1535,0,168.0,0,0,0,0,0,6,0,10171,0,1,7,70.0,5,0,214000
0,1,26,349,0,1,0,0,0,0,0,0,1,0,2132,50,0,1,1441,0,1,612,55,1,0,0,0,1,0,0,0,1496,0,0.0,0,0,0,0,0,0,1,12327,40,1,8,79.0,8,0,316600
0,0,27,42,0,1,0,0,0,1,0,0,0,0,943,90,0,1,943,0,1,600,0,1,0,0,1,1,1,0,0,943,1,0.0,0,0,0,0,0,27,0,7032,0,1,5,69.0,5,0,135960
0,0,43,0,0,0,0,0,0,1,0,0,0,1,1728,90,0,2,231,0,1,576,1497,0,0,0,1,1,1,0,0,1728,1,108.0,0,0,0,0,0,43,0,13101,0,0,5,74.0,5,0,142600
0,0,47,168,0,0,0,0,0,1,0,1,0,1,864,20,0,1,414,0,1,288,450,0,0,0,0,1,1,0,0,864,0,207.0,0,0,0,0,0,47,0,7332,0,0,6,60.0,6,0,120000
0,0,0,208,0,0,0,0,0,0,1,1,1,1,1692,60,0,2,0,0,0,650,846,0,1,0,0,1,1,0,0,846,0,0.0,0,0,0,0,0,0,0,13159,114,0,7,83.0,5,0,224500
0,0,7,100,0,1,0,0,0,0,1,0,1,0,1430,80,0,2,0,0,0,400,384,0,1,0,0,1,1,0,0,774,0,0.0,0,0,0,0,0,7,1,9967,0,0,7,76.0,5,0,170000
0,0,36,35,0,0,0,0,0,1,0,0,0,1,1109,80,0,1,349,0,1,288,23,0,0,0,1,1,1,0,0,576,0,82.0,0,0,0,0,0,2,1,10500,0,0,5,70.0,7,0,139000
0,0,61,158,102,0,0,0,0,1,0,0,0,1,1216,50,0,1,442,0,1,336,390,0,0,0,1,1,1,0,0,832,0,0.0,0,0,0,0,0,58,0,8480,0,0,5,80.0,5,0,118500
0,0,81,0,0,0,0,0,0,1,0,0,0,0,1477,50,0,2,0,0,0,216,861,0,0,0,0,1,1,0,0,877,0,0.0,0,0,0,0,0,59,0,6292,50,0,7,52.0,7,0,145000
0,0,40,160,240,0,0,551,0,0,1,1,0,0,1320,80,0,1,328,0,1,564,285,0,1,0,0,1,1,0,0,1320,0,97.0,0,0,0,0,0,40,0,11777,68,0,5,96.0,6,0,164500
0,1,1,0,0,1,0,0,0,1,1,0,0,1,1392,160,0,2,0,0,0,540,689,0,0,0,0,1,1,0,0,703,0,0.0,1,0,0,0,1,1,0,3604,102,0,7,34.0,5,0,146000
0,0,54,0,0,0,0,0,0,1,0,1,0,1,1795,50,0,2,0,0,0,352,1050,0,0,0,0,1,1,0,1,1050,0,335.0,0,0,0,0,0,54,0,12150,0,0,5,81.0,5,0,131500
0,0,47,216,0,0,0,219,0,1,0,1,0,0,1429,20,0,1,594,0,1,572,331,0,0,0,0,1,1,0,0,1429,0,85.0,0,0,0,0,0,20,0,14585,110,0,6,69.0,6,0,181900
0,0,17,0,0,1,0,0,0,1,0,1,0,1,816,90,0,1,816,0,1,0,0,0,0,0,1,1,1,0,0,816,1,104.0,0,0,0,0,0,17,0,11841,32,1,6,81.0,5,0,118500
0,0,74,0,54,0,0,0,0,1,0,0,0,1,1573,50,0,1,0,0,0,240,884,0,0,0,0,1,1,0,1,989,0,0.0,0,0,0,120,0,14,0,6120,0,0,4,51.0,7,0,133000
0,1,1,326,0,0,0,0,0,0,1,1,0,0,2028,20,0,2,1460,0,0,880,408,1,1,0,0,1,1,0,0,2028,0,208.0,0,0,0,0,0,0,0,11443,66,1,8,88.0,5,0,369900
0,0,90,0,112,0,0,606,0,0,0,0,0,1,838,30,0,1,210,0,0,275,0,0,0,0,0,0,1,0,0,838,0,0.0,0,0,1,0,0,8,0,10267,0,0,6,55.0,7,0,130000
0,0,27,0,0,0,0,0,0,1,0,0,0,1,860,85,0,1,672,0,1,528,168,0,0,0,1,1,1,0,0,860,0,0.0,0,0,0,0,0,27,0,8740,0,0,5,74.0,6,0,137000
0,0,41,0,0,0,0,0,0,1,0,1,0,0,1473,20,0,1,1324,0,1,452,113,1,0,0,0,1,1,0,0,1473,0,0.0,0,0,0,60,0,6,0,25095,48,1,5,65.0,8,0,143000
0,0,78,0,0,0,0,0,0,1,1,0,0,1,935,40,0,1,0,0,0,308,742,0,0,0,1,0,1,0,1,779,0,0.0,0,0,0,0,0,48,0,9100,0,0,5,50.0,6,0,79500
0,1,4,0,0,1,0,0,0,0,1,1,1,1,1582,60,0,2,490,0,0,520,280,0,1,0,0,1,1,0,0,770,0,0.0,0,0,0,0,0,4,0,8320,45,1,7,64.0,5,0,185900
0,0,26,0,0,0,0,0,0,0,0,0,0,1,816,20,0,1,816,0,0,816,0,0,0,0,0,1,1,0,0,816,0,0.0,0,0,0,0,0,5,0,6600,0,1,5,60.0,8,0,138000
0,1,6,140,0,1,0,0,0,0,1,1,0,1,848,120,0,1,685,0,0,420,163,0,0,0,0,1,1,0,1,848,0,170.0,1,0,0,0,0,6,0,4435,0,1,6,69.0,5,0,140000
0,0,33,0,0,1,0,0,0,1,0,0,0,1,924,20,0,1,0,0,1,280,924,0,0,0,1,1,1,0,0,924,0,0.0,0,0,0,0,0,33,0,7990,0,0,5,88.0,6,0,110000
0,1,1,180,0,1,0,0,0,0,1,1,0,0,1826,20,0,2,1422,0,0,758,392,1,0,0,0,1,1,0,0,1826,0,238.0,0,1,0,120,0,0,0,11302,75,1,8,69.0,5,0,319000
0,0,96,0,0,0,0,0,0,1,1,0,0,1,1368,70,0,1,0,0,1,216,684,0,0,0,0,1,1,0,1,684,0,0.0,0,0,0,0,0,13,0,3600,158,0,6,60.0,7,0,114504
0,1,1,120,0,0,0,0,0,0,1,1,2,0,1402,120,0,0,0,0,0,648,1258,0,0,0,0,1,1,0,0,1402,0,72.0,1,0,0,0,0,0,0,3922,16,0,7,53.0,5,0,194201
0,0,29,0,0,1,0,147,0,0,0,1,0,0,1647,20,0,2,1283,0,1,621,0,0,0,0,0,1,1,1,0,1647,0,459.0,0,0,0,0,0,29,0,12984,0,0,5,80.0,6,0,217500
0,0,28,161,0,1,1,612,0,0,0,1,1,0,1556,160,0,2,81,0,1,452,23,0,0,0,1,1,1,0,1,716,0,0.0,0,0,0,0,0,28,0,1950,0,0,6,24.0,6,0,151000
0,1,1,179,0,1,0,0,0,0,1,0,1,0,1904,60,1,2,546,0,0,736,512,0,0,0,0,1,1,0,0,1058,0,280.0,0,0,0,0,0,1,1,10927,60,1,8,74.0,5,0,275000
0,0,70,0,0,0,0,0,0,1,0,0,1,0,1375,50,0,1,0,0,0,544,780,0,0,0,1,1,1,0,1,780,0,0.0,0,0,0,126,0,57,0,9000,162,0,6,50.0,6,0,141000
0,1,14,120,0,1,0,0,0,0,0,1,1,0,1915,60,0,2,789,0,0,506,119,0,0,0,0,1,1,0,0,927,0,0.0,0,0,0,0,0,14,0,10041,150,1,8,80.0,5,0,220000
0,1,6,0,0,1,0,0,0,0,0,0,1,1,1200,160,0,2,0,0,0,480,600,0,1,0,0,1,1,0,0,600,0,0.0,1,0,0,0,1,5,0,3182,172,0,7,30.0,5,0,151000
0,1,6,192,0,1,0,0,0,0,1,1,0,0,1494,20,0,2,922,0,0,530,572,0,1,0,0,1,1,0,0,1494,0,99.0,0,0,0,0,0,6,0,12803,36,1,7,88.0,5,0,221000
0,0,44,0,0,0,0,0,0,1,0,1,1,0,1986,60,0,2,454,0,1,486,314,0,0,0,1,1,1,0,0,1186,0,176.0,0,0,0,189,0,19,0,13600,42,0,7,85.0,6,0,205000
0,0,13,168,0,1,0,0,0,1,1,0,0,1,1040,20,0,1,732,0,0,576,308,0,0,0,0,1,1,0,0,1040,0,0.0,0,0,0,0,0,13,0,12464,0,1,5,82.0,5,0,152000
0,0,58,103,0,0,0,0,0,1,0,1,0,1,2008,20,0,3,603,0,1,230,293,0,0,0,0,1,1,0,0,1112,0,0.0,0,0,0,0,0,4,0,7800,0,1,5,78.0,8,0,225000
0,0,46,64,39,0,0,0,0,1,1,1,0,1,1029,20,0,1,903,0,1,261,126,0,0,0,0,0,1,0,0,1029,0,192.0,0,0,0,0,0,46,0,7943,0,0,4,61.0,5,0,118500
0,1,9,253,0,0,0,0,0,0,1,1,1,0,2153,60,0,2,904,0,0,736,536,0,0,0,0,0,1,0,0,1476,0,204.0,0,0,0,0,0,9,0,11050,142,1,9,69.0,5,0,313000
0,0,29,0,0,1,0,0,0,1,0,1,0,0,1032,80,0,2,605,0,1,564,427,0,0,0,1,1,1,0,0,1032,0,233.0,0,0,0,0,0,29,0,10395,0,0,6,69.0,6,0,148000
0,1,8,160,0,1,0,0,0,0,1,0,1,0,1872,60,0,2,990,0,0,531,309,0,1,0,0,1,1,0,0,1299,0,108.0,0,0,0,0,0,8,1,11885,122,1,8,69.0,5,0,261500
0,0,0,0,0,1,0,0,0,1,1,1,0,1,1120,20,0,1,206,0,0,0,914,0,0,0,0,0,1,0,0,1120,0,0.0,0,0,0,0,0,0,0,8402,30,0,5,70.0,5,0,147000
0,0,38,96,0,1,0,480,1,1,0,1,0,1,630,180,0,1,150,0,1,0,0,0,0,0,0,1,1,0,1,630,0,0.0,1,0,0,0,0,38,0,1491,24,0,4,21.0,6,0,75500
0,0,47,120,0,0,0,0,0,0,0,1,0,1,1054,85,0,1,763,0,0,480,173,1,1,0,0,0,1,0,0,1054,0,156.0,0,0,0,0,0,47,0,8800,0,1,6,80.0,7,0,137500
0,1,4,100,0,1,0,0,0,0,1,1,1,0,1509,60,0,2,457,0,0,393,326,0,0,0,0,1,1,0,0,807,0,0.0,0,0,0,0,0,3,0,7861,75,1,6,69.0,5,0,183200
0,0,54,0,0,0,0,0,0,1,0,0,0,1,832,45,0,1,0,0,1,528,832,0,0,0,0,0,1,0,0,832,0,0.0,0,0,0,0,0,54,0,7227,0,0,6,59.0,6,0,105500
0,0,0,0,0,0,0,0,1,1,0,1,0,0,1828,20,1,2,48,0,0,774,1774,0,0,0,0,1,1,0,0,1828,0,452.0,0,0,0,260,0,0,0,11694,108,1,9,90.0,5,0,314813
1,1,5,168,0,1,0,0,0,0,1,1,1,0,2262,60,0,2,871,0,0,749,611,1,0,0,0,1,1,0,0,1482,0,226.0,0,0,0,0,0,5,0,12244,0,1,8,85.0,5,0,305000
0,0,94,0,100,0,0,0,0,1,0,1,0,1,864,30,0,1,41,0,0,0,823,0,0,0,1,1,1,0,0,864,0,0.0,0,0,0,0,0,58,0,8248,0,0,3,45.0,3,0,67000
0,0,32,192,0,0,0,0,0,1,0,0,0,1,980,20,0,1,560,0,1,484,420,0,0,0,1,1,1,0,0,980,0,153.0,0,0,0,0,0,32,0,7064,0,0,5,71.0,6,0,135000
0,1,7,0,0,1,0,0,0,1,0,0,1,0,1512,160,0,2,420,0,0,440,336,0,0,0,0,1,1,0,0,756,0,513.0,1,0,0,0,1,7,0,2117,32,1,6,69.0,5,0,168500
0,0,34,148,0,0,0,0,0,0,1,1,2,0,1790,60,0,1,247,0,1,484,485,0,1,0,0,1,0,0,0,1012,0,288.0,0,0,0,147,0,34,0,10400,0,0,6,80.0,5,0,165150
0,0,48,0,0,0,0,0,0,1,0,1,1,1,1116,20,0,1,0,0,1,440,1116,0,0,0,1,1,1,0,0,1116,0,261.0,0,0,0,385,0,48,0,10000,0,0,6,87.0,6,0,160000
0,0,47,0,36,0,0,0,0,0,0,1,0,0,1422,20,0,1,0,0,1,286,978,0,1,0,1,1,0,0,0,1422,0,0.0,0,0,0,0,0,29,0,12342,0,0,5,69.0,5,0,139900
0,0,55,0,189,0,0,132,0,0,0,0,0,0,1520,80,0,1,674,0,1,364,350,0,1,0,0,1,1,0,0,1520,0,164.0,0,0,0,0,0,38,0,9600,0,0,6,80.0,6,0,153000
0,0,38,335,0,1,0,0,0,1,0,1,2,0,2080,60,0,1,650,0,0,504,390,0,0,0,1,1,1,0,0,1040,0,192.0,0,0,1,0,0,38,0,11606,0,0,5,70.0,5,0,135000
0,0,44,176,0,0,0,336,0,0,0,1,1,1,1350,80,0,1,624,0,1,520,288,1,1,0,1,0,1,0,0,1350,0,259.0,0,0,0,0,0,44,0,9020,0,1,6,82.0,5,0,168500
0,0,126,0,293,0,0,0,0,1,1,0,0,1,1750,70,0,1,0,0,0,240,636,0,0,0,1,0,1,0,1,1089,0,0.0,0,0,0,0,0,15,0,9000,0,0,5,50.0,6,1,124000
1,1,1,156,0,1,1,0,0,0,1,1,0,0,1554,120,1,2,24,0,0,627,1530,0,1,0,0,1,1,0,0,1554,0,108.0,0,0,0,0,0,1,0,4590,73,1,8,34.0,5,0,209500
0,0,32,192,0,0,0,0,0,0,0,1,0,0,1411,20,0,2,822,0,1,544,564,0,0,0,1,1,1,0,0,1411,0,209.0,0,0,0,0,0,32,0,11900,0,0,7,85.0,5,0,82500
0,0,53,390,0,0,0,468,0,1,0,1,0,1,1056,20,0,1,480,0,1,260,108,0,0,0,1,1,1,0,0,1056,0,0.0,0,0,0,0,0,2,0,9250,0,0,5,80.0,7,0,139400
0,0,30,264,0,0,0,0,0,1,0,0,0,1,1056,90,0,0,1056,0,1,576,0,0,0,0,0,1,1,0,0,1056,1,0.0,0,0,0,0,0,30,0,6979,56,1,6,64.0,5,0,144000
0,0,73,0,0,0,0,0,0,1,0,1,0,0,800,30,0,1,0,0,0,0,264,0,0,0,0,1,0,0,1,800,0,0.0,0,0,1,0,0,59,0,6120,0,0,2,51.0,3,0,60000
0,0,55,0,0,0,0,0,0,1,0,0,0,1,1387,190,0,2,0,0,1,256,811,0,0,0,1,1,1,0,1,811,0,0.0,0,0,0,0,0,55,1,6000,0,0,5,50.0,4,0,93000
0,0,98,328,164,0,0,0,0,1,0,1,0,1,796,30,0,1,0,0,1,0,796,0,0,0,0,0,1,0,0,796,0,0.0,0,0,0,0,0,58,0,8777,0,0,5,67.0,7,1,85000
0,1,0,312,0,1,0,0,0,0,1,1,0,0,1567,120,0,2,1154,0,0,648,366,0,0,0,0,1,1,0,0,1567,0,0.0,1,0,0,0,0,0,0,3982,0,1,8,53.0,5,0,264561
0,0,5,185,0,0,0,0,0,0,0,1,1,0,1518,120,1,1,1218,0,0,588,300,1,1,0,0,1,1,0,0,1518,0,472.0,1,0,0,0,0,4,0,12677,140,1,8,62.0,5,0,274000
0,1,37,269,0,1,0,0,0,0,0,1,1,0,2704,80,0,2,1410,0,1,538,542,1,0,0,0,1,1,0,0,2000,0,0.0,0,0,0,0,0,14,0,13860,111,1,8,75.0,7,0,345000
0,0,38,208,0,0,0,287,0,0,0,1,1,1,1620,60,0,2,493,0,1,462,0,0,0,0,0,0,0,0,0,780,0,263.0,0,0,0,0,0,38,0,10793,0,0,5,80.0,5,0,152000
1,0,0,195,0,0,0,0,1,0,0,1,1,0,1766,20,0,2,1121,0,0,478,645,0,0,0,0,1,1,0,0,1766,0,162.0,0,0,0,0,1,0,0,9187,130,1,9,85.0,5,0,370878
0,0,58,0,0,0,0,0,0,1,0,0,0,1,1048,20,0,1,0,0,1,420,0,0,0,0,0,1,0,0,0,1048,0,0.0,0,0,0,0,0,58,0,7200,27,0,5,60.0,5,0,98300
1,0,55,0,0,0,0,0,0,0,0,1,0,0,1094,20,0,1,500,0,1,495,594,0,1,0,0,1,1,0,0,1094,0,216.0,0,0,0,287,0,55,0,10452,0,0,6,85.0,5,0,155000
0,0,44,0,216,0,0,0,0,1,0,1,1,0,1839,60,0,1,0,0,1,442,756,0,0,0,1,0,1,0,0,1051,0,351.0,0,0,0,0,0,44,0,7700,124,0,6,70.0,5,0,155000
0,0,37,0,0,1,1,499,1,1,0,1,0,1,630,180,0,1,131,0,1,0,0,0,0,0,0,1,1,0,1,630,0,0.0,0,0,0,0,0,37,0,1936,0,0,4,21.0,6,0,84500
0,1,1,0,0,1,0,0,1,0,0,1,1,1,1665,60,0,2,0,0,0,562,813,0,1,0,0,1,1,0,0,822,0,0.0,0,0,0,0,1,1,0,8125,0,0,7,65.0,6,0,205950
0,0,69,120,0,0,0,0,0,1,0,0,0,0,1510,70,0,1,0,0,1,296,755,0,0,0,1,0,1,0,0,755,0,0.0,0,0,0,0,0,59,0,9084,0,0,4,60.0,5,0,108000
0,1,13,0,0,1,0,0,0,0,1,1,1,0,1716,60,0,2,0,0,0,512,880,0,1,0,0,1,1,0,0,909,0,0.0,0,0,0,0,0,13,0,8750,120,0,7,70.0,5,0,191000
0,0,102,57,239,0,0,0,0,1,0,0,0,1,1469,50,0,1,0,0,1,216,756,0,0,0,0,1,1,0,1,756,0,0.0,0,0,0,0,0,13,0,10320,0,0,6,60.0,7,0,135000
0,1,13,236,0,1,0,0,0,0,0,1,1,0,2113,20,0,2,1696,1,0,839,413,1,0,0,0,1,1,0,0,2113,0,660.0,0,0,0,0,0,13,0,10437,46,1,8,91.0,6,0,350000
0,0,39,0,0,0,1,0,0,1,0,0,1,1,1092,160,0,1,0,0,1,264,525,0,0,0,1,1,1,0,1,525,0,381.0,0,0,0,0,0,39,0,1680,0,0,6,21.0,5,0,88000
0,1,49,0,0,0,0,0,0,0,0,1,1,1,1053,20,0,1,806,0,1,312,247,0,1,0,0,1,1,0,0,1053,0,54.0,0,0,0,0,0,2,0,10007,0,0,5,72.0,7,0,145500
0,0,77,0,112,1,0,0,0,0,0,1,1,0,1502,70,0,1,0,0,0,270,776,0,1,0,1,1,1,1,0,851,0,0.0,0,0,0,0,0,8,0,7200,0,0,7,60.0,6,0,149000
0,0,62,192,0,0,0,0,0,1,1,1,0,0,1458,50,0,1,0,0,1,330,912,0,0,0,1,0,1,0,0,912,0,0.0,0,0,0,0,0,60,0,17503,0,0,6,78.0,5,0,97500
0,0,45,0,0,0,0,0,0,0,0,0,0,1,1486,20,0,1,637,0,0,480,849,0,0,0,0,1,1,0,0,1486,0,0.0,0,0,0,0,0,10,0,9937,0,0,5,75.0,7,0,167000
0,0,31,0,252,1,0,0,0,0,0,1,1,0,1935,60,0,2,0,0,1,550,793,0,1,0,1,1,1,0,0,1142,0,233.0,0,0,0,0,0,31,0,12384,113,0,7,69.0,7,0,197900
0,0,41,0,240,0,0,0,0,0,0,1,0,0,1392,20,0,1,0,0,1,576,1392,0,1,0,0,1,0,0,0,1392,0,216.0,0,0,0,0,0,41,0,13560,0,0,6,120.0,3,1,110000
0,0,36,0,180,1,0,180,0,0,0,0,0,1,1181,85,0,2,920,0,1,588,38,0,1,0,1,1,1,0,0,1181,0,0.0,0,0,0,0,0,36,0,10012,0,0,4,90.0,5,0,137500
0,1,6,188,0,1,0,0,0,0,1,1,1,0,1936,60,0,2,0,0,0,504,1406,0,1,0,0,1,1,0,0,1454,0,40.0,0,0,0,0,0,6,0,11194,124,0,8,106.0,5,0,230500
0,0,14,224,0,1,0,0,0,0,0,1,0,0,1679,20,0,2,1138,0,0,575,270,0,1,0,0,1,1,0,0,1679,0,258.0,0,0,0,0,0,10,0,8125,42,1,6,65.0,5,0,193500
0,0,50,304,0,0,0,0,1,1,0,0,1,0,1437,20,0,1,988,0,1,576,200,0,0,0,0,1,0,0,0,1437,0,0.0,0,0,0,0,0,19,0,14175,0,0,5,69.0,6,0,168000
0,0,84,0,67,0,0,0,0,1,0,0,0,0,1180,30,0,1,0,0,0,252,700,0,0,0,0,1,1,1,0,1180,0,0.0,0,0,1,0,0,56,0,11600,0,0,4,80.0,5,1,137500
0,1,4,100,0,1,0,0,0,0,1,1,1,1,1476,60,0,2,193,0,0,540,545,0,0,0,0,1,1,0,0,738,0,0.0,0,0,0,0,0,4,0,8633,35,1,6,64.0,5,0,173500
0,0,84,147,0,0,0,0,0,1,0,0,0,1,1369,70,0,2,551,0,0,300,121,0,0,0,1,0,1,0,0,697,0,0.0,0,0,0,0,0,59,0,6629,0,0,6,54.0,6,0,103600
0,1,29,198,0,1,0,0,0,0,0,1,1,0,1208,20,0,1,767,0,1,546,441,0,1,0,1,1,1,0,0,1208,0,0.0,0,0,0,0,0,29,0,11250,42,0,6,69.0,6,0,165000
0,0,50,0,0,0,0,0,1,0,0,1,0,0,1839,20,0,2,1186,0,0,416,291,0,0,0,0,1,1,1,0,1839,0,106.0,0,0,0,200,0,3,0,14442,87,1,6,110.0,7,0,257500
0,0,31,28,0,0,1,0,0,1,0,1,1,0,1441,160,0,2,311,0,1,440,544,0,0,0,1,1,1,0,0,855,0,0.0,0,0,0,0,0,31,0,2289,0,0,6,24.0,6,0,148500
0,0,106,0,90,0,0,0,0,1,0,0,0,1,1774,70,0,2,0,0,0,779,1095,0,0,0,0,1,0,0,1,1095,0,0.0,0,0,0,0,0,56,0,9600,0,0,4,60.0,2,0,87000
0,1,85,316,120,0,0,0,0,1,1,0,0,1,792,30,0,1,0,0,0,240,768,0,0,0,0,1,1,0,0,792,0,0.0,0,0,0,0,0,3,0,9022,0,0,5,52.0,8,0,109500
1,1,1,322,0,0,0,0,0,0,1,1,1,0,2046,20,0,2,0,0,0,834,2046,0,0,0,0,1,1,0,0,2046,0,464.0,0,1,0,0,0,1,0,11844,82,0,8,80.0,5,0,372500
0,0,46,0,0,0,0,0,0,1,0,0,0,1,988,20,0,1,827,0,1,572,161,0,0,0,1,1,1,0,0,988,0,57.0,0,0,0,0,0,46,0,9945,0,0,5,69.0,5,0,128500
0,0,30,80,0,1,0,119,0,0,0,1,0,0,923,120,0,2,543,0,1,264,261,0,1,0,1,1,1,0,0,923,0,0.0,1,0,0,0,0,30,0,8012,0,0,6,50.0,5,0,143000
0,0,77,0,56,0,0,0,0,1,1,0,0,1,1520,50,0,1,182,0,0,281,611,0,0,0,0,1,1,0,0,848,0,0.0,0,0,0,0,0,9,0,4500,0,0,5,55.0,5,0,159434
0,0,12,307,0,1,0,0,0,1,0,1,0,0,1291,120,0,1,1003,0,0,431,288,0,0,0,0,1,1,0,0,1291,0,0.0,0,0,0,0,0,11,0,2887,0,1,6,69.0,5,0,173000
1,1,5,257,0,1,0,0,0,0,1,1,0,0,1668,20,0,2,1059,0,0,702,567,0,0,0,0,1,1,0,0,1668,0,215.0,0,0,0,0,0,5,0,11248,45,1,9,90.0,5,0,285000
0,1,12,0,0,1,0,0,0,0,1,1,1,1,1839,60,0,2,0,1,0,486,1195,0,0,0,0,1,1,0,0,1195,0,30.0,0,0,0,0,0,12,0,16770,81,0,7,58.0,5,0,221000
0,1,23,219,0,1,0,182,0,0,0,1,0,0,2090,160,0,2,828,0,1,577,180,0,0,0,0,1,0,0,0,1190,0,0.0,1,1,0,0,0,23,0,5062,0,1,7,69.0,5,0,207500
0,1,0,144,0,1,0,0,0,0,1,1,0,1,1761,60,0,3,0,0,0,578,874,0,0,0,0,1,1,0,0,874,0,0.0,0,0,0,0,1,0,0,10207,105,0,7,84.0,6,0,227875
0,1,3,0,0,1,0,0,0,1,0,0,1,1,1102,160,0,2,239,0,0,480,312,0,0,0,0,1,1,0,0,551,0,0.0,1,0,0,0,1,3,0,5105,60,1,7,69.0,5,0,148800
0,1,0,140,0,1,0,0,0,0,0,1,0,0,1419,20,0,2,945,0,0,567,474,0,1,0,0,1,1,0,0,1419,0,0.0,0,1,0,0,0,0,0,8089,0,1,8,60.0,6,0,392000
1,1,2,192,0,1,0,0,0,0,1,1,0,0,1362,120,1,2,20,0,0,460,1342,0,1,0,0,1,1,0,0,1362,0,256.0,1,0,0,0,0,1,0,7577,28,0,6,61.0,5,0,194700
0,1,4,149,0,1,0,0,0,0,1,1,0,0,848,120,0,1,697,0,0,420,151,1,1,0,0,1,1,0,1,848,0,147.0,1,0,0,0,0,4,0,4426,0,1,6,69.0,5,0,141000
0,1,17,320,0,1,0,0,0,0,0,1,1,0,2519,60,0,2,965,0,0,628,245,1,1,0,0,1,1,0,0,1238,0,293.0,0,0,0,0,0,16,0,26178,27,1,7,42.0,5,0,335000
